s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
3.906192,3.388937,4.340000,0.000000000,-0.000000000,,center,cw
3.916182,3.398928,4.340000,0.000000000,-0.000000000,,center,cw
3.926172,3.408918,4.340000,0.000000000,-0.000000000,,center,cw
3.936163,3.418908,4.340000,0.000000000,-0.000000000,,center,cw
3.946153,3.428899,4.340000,0.000000000,-0.000000000,,center,cw
3.956143,3.438889,4.340000,0.000000000,-0.000000000,,center,cw
3.966134,3.448879,4.340000,0.000000000,-0.000000000,,center,cw
3.976124,3.458870,4.340000,0.000000000,-0.000000000,,center,cw
3.986114,3.468860,4.340000,0.000000000,-0.000000000,,center,cw
3.996105,3.478850,4.340000,0.000000000,-0.000000000,,center,cw
4.006095,3.488841,4.340000,0.000000000,-0.000000000,,center,cw
4.016085,3.498831,4.340000,0.000000000,-0.000000000,,center,cw
4.026076,3.508821,4.340000,0.000000000,-0.000000000,,center,cw
4.036066,3.518812,4.340000,0.000000000,-0.000000000,,center,cw
4.046056,3.528802,4.340000,0.000000000,-0.000000000,,center,cw
4.056047,3.538792,4.340000,0.000000000,-0.000000000,,center,cw
4.066037,3.548783,4.340000,0.000000000,-0.000000000,,center,cw
4.076028,3.558773,4.340000,0.000000000,-0.000000000,,center,cw
4.086018,3.568763,4.340000,0.000000000,-0.000000000,,center,cw
4.096008,3.578754,4.340000,0.000000000,-0.000000000,,center,cw
4.105999,3.588744,4.340000,0.000000000,-0.000000000,,center,cw
4.115989,3.598734,4.340000,0.000000000,-0.000000000,,center,cw
4.125979,3.608725,4.340000,0.000000000,-0.000000000,,center,cw
4.135970,3.618715,4.340000,0.000000000,-0.000000000,,center,cw
4.145960,3.628706,4.340000,0.000000000,-0.000000000,,center,cw
4.155950,3.638696,4.340000,0.000000000,-0.000000000,,center,cw
4.165941,3.648686,4.340000,0.000000000,-0.000000000,,center,cw
4.175931,3.658677,4.340000,0.000000000,-0.000000000,,center,cw
4.185921,3.668667,4.340000,0.000000000,-0.000000000,,center,cw
4.195912,3.678657,4.340000,0.000000000,-0.000000000,,center,cw
4.205902,3.688648,4.340000,0.000000000,-0.000000000,,center,cw
4.215892,3.698638,4.340000,0.000000000,-0.000000000,,center,cw
4.225883,3.708628,4.340000,0.000000000,-0.000000000,,center,cw
4.235873,3.718619,4.340000,0.000000000,-0.000000000,,center,cw
4.245863,3.728609,4.340000,0.000000000,-0.000000000,,center,cw
4.255854,3.738599,4.340000,0.000000000,-0.000000000,,center,cw
4.265844,3.748590,4.340000,0.000000000,-0.000000000,,center,cw
4.275834,3.758580,4.340000,0.000000000,-0.000000000,,center,cw
4.285825,3.768570,4.340000,0.000000000,-0.000000000,,center,cw
4.295815,3.778561,4.340000,0.000000000,-0.000000000,,center,cw
4.305805,3.788551,4.340000,0.000000000,-0.000000000,,center,cw
4.315796,3.798541,4.340000,-0.000259915,-0.109273098,9.151383,center,cw
4.325786,3.808532,4.339988,-0.002339261,-0.317405154,3.150547,center,cw
4.335776,3.818522,4.339946,-0.006497916,-0.525537210,1.902815,center,cw
4.345767,3.828512,4.339852,-0.012735880,-0.733669266,1.363012,center,cw
4.355757,3.838501,4.339684,-0.021053152,-0.941801322,1.061795,center,cw
4.365747,3.848488,4.339424,-0.031449733,-1.149933378,0.869616,center,cw
4.375738,3.858471,4.339049,-0.043925622,-1.358065434,0.736342,center,cw
4.385728,3.868448,4.338540,-0.058480820,-1.566197491,0.638489,center,cw
4.395718,3.878416,4.337875,-0.075115327,-1.774329547,0.563593,center,cw
4.405708,3.888371,4.337033,-0.093829143,-1.982461603,0.504423,center,cw
4.415698,3.898307,4.335996,-0.114622267,-2.190593660,0.456497,center,cw
4.425688,3.908218,4.334741,-0.137494700,-2.398725716,0.416888,center,cw
4.435679,3.918096,4.333251,-0.162198075,-2.500000000,0.400000,center,cw
4.445669,3.927934,4.331515,-0.187173922,-2.500000000,0.400000,center,cw
4.455659,3.937726,4.329533,-0.212149769,-2.500000000,0.400000,center,cw
4.465649,3.947465,4.327308,-0.237125616,-2.500000000,0.400000,center,cw
4.475639,3.957145,4.324840,-0.262101463,-2.500000000,0.400000,center,cw
4.485629,3.966761,4.322131,-0.287077309,-2.500000000,0.400000,center,cw
4.495619,3.976306,4.319183,-0.312053156,-2.500000000,0.400000,center,cw
4.505609,3.985775,4.315998,-0.337029003,-2.500000000,0.400000,center,cw
4.515599,3.995161,4.312577,-0.362004850,-2.500000000,0.400000,center,cw
4.525589,4.004459,4.308922,-0.386980696,-2.500000000,0.400000,center,cw
4.535579,4.013662,4.305037,-0.411956543,-2.500000000,0.400000,center,cw
4.545569,4.022766,4.300923,-0.436932390,-2.500000000,0.400000,center,cw
4.555559,4.031764,4.296583,-0.461908237,-2.500000000,0.400000,center,cw
4.565550,4.040651,4.292019,-0.486884083,-2.500000000,0.400000,center,cw
4.575540,4.049421,4.287235,-0.511859930,-2.500000000,0.400000,center,cw
4.585530,4.058069,4.282234,-0.536835777,-2.500000000,0.400000,center,cw
4.595520,4.066589,4.277018,-0.561811624,-2.500000000,0.400000,center,cw
4.605510,4.074977,4.271591,-0.586787470,-2.500000000,0.400000,center,cw
4.615500,4.083226,4.265956,-0.611763317,-2.500000000,0.400000,center,cw
4.625490,4.091332,4.260117,-0.636739164,-2.500000000,0.400000,center,cw
4.635480,4.099289,4.254077,-0.661715011,-2.500000000,0.400000,center,cw
4.645470,4.107094,4.247840,-0.686690857,-2.500000000,0.400000,center,cw
4.655460,4.114740,4.241411,-0.711666704,-2.500000000,0.400000,center,cw
4.665450,4.122223,4.234792,-0.736642551,-2.500000000,0.400000,center,cw
4.675440,4.129539,4.227989,-0.761618397,-2.500000000,0.400000,center,cw
4.685430,4.136682,4.221005,-0.786594244,-2.500000000,0.400000,center,cw
4.695421,4.143649,4.213845,-0.811570091,-2.500000000,0.400000,center,cw
4.705411,4.150434,4.206513,-0.836545938,-2.500000000,0.400000,center,cw
4.715401,4.157035,4.199014,-0.861521784,-2.500000000,0.400000,center,cw
4.725391,4.163446,4.191353,-0.886497631,-2.500000000,0.400000,center,cw
4.735381,4.169664,4.183534,-0.911473477,-2.500000000,0.400000,center,cw
4.745371,4.175685,4.175562,-0.936449324,-2.500000000,0.400000,center,cw
4.755361,4.181504,4.167442,-0.961425171,-2.500000000,0.400000,center,cw
4.765351,4.187119,4.159179,-0.986401017,-2.500000000,0.400000,center,cw
4.775341,4.192526,4.150779,-1.011376864,-2.500000000,0.400000,center,cw
4.785331,4.197722,4.142246,-1.036352711,-2.500000000,0.400000,center,cw
4.795321,4.202703,4.133586,-1.061328557,-2.500000000,0.400000,center,cw
4.805311,4.207466,4.124805,-1.086304404,-2.500000000,0.400000,center,cw
4.815302,4.212008,4.115907,-1.111280250,-2.500000000,0.400000,center,cw
4.825292,4.216327,4.106898,-1.136256097,-2.500000000,0.400000,center,cw
4.835282,4.220419,4.097785,-1.161231944,-2.500000000,0.400000,center,cw
4.845272,4.224282,4.088572,-1.186207790,-2.500000000,0.400000,center,cw
4.855262,4.227914,4.079266,-1.211183637,-2.500000000,0.400000,center,cw
4.865252,4.231313,4.069872,-1.236159483,-2.500000000,0.400000,center,cw
4.875242,4.234476,4.060395,-1.261135330,-2.500000000,0.400000,center,cw
4.885232,4.237401,4.050843,-1.286111177,-2.500000000,0.400000,center,cw
4.895222,4.240087,4.041221,-1.311087023,-2.500000000,0.400000,center,cw
4.905212,4.242532,4.031535,-1.336062870,-2.500000000,0.400000,center,cw
4.915202,4.244734,4.021790,-1.361038716,-2.500000000,0.400000,center,cw
4.925192,4.246692,4.011994,-1.386014563,-2.500000000,0.400000,center,cw
4.935182,4.248404,4.002152,-1.410990410,-2.500000000,0.400000,center,cw
4.945173,4.249872,3.992270,-1.435582527,-2.368376778,0.422230,center,cw
4.955163,4.251104,3.982356,-1.458255811,-2.160244723,0.462911,center,cw
4.965153,4.252122,3.972418,-1.478849786,-1.952112668,0.512266,center,cw
4.975143,4.252946,3.962462,-1.497364452,-1.743980613,0.573401,center,cw
4.985133,4.253595,3.952493,-1.513799810,-1.535848558,0.651106,center,cw
4.995123,4.254091,3.942515,-1.528155859,-1.327716503,0.753173,center,cw
5.005114,4.254454,3.932531,-1.540432568,-1.119584448,0.893189,center,cw
5.015104,4.254704,3.922544,-1.550629924,-0.911452392,1.097150,center,cw
5.025094,4.254863,3.912555,-1.558747972,-0.703320337,1.421827,center,cw
5.035085,4.254952,3.902565,-1.564786712,-0.495188282,2.019434,center,cw
5.045075,4.254990,3.892575,-1.568746143,-0.287056226,3.483638,center,cw
5.055065,4.255000,3.882584,-1.570626265,-0.078924171,12.670390,center,cw
5.065056,4.255000,3.872594,-1.570796327,-0.000000000,,center,cw
5.075046,4.255000,3.862604,-1.570796327,-0.000000000,,center,cw
5.085036,4.255000,3.852613,-1.570796327,-0.000000000,,center,cw
5.095027,4.255000,3.842623,-1.570796327,-0.000000000,,center,cw
5.105017,4.255000,3.832633,-1.570796327,-0.000000000,,center,cw
5.115007,4.255000,3.822642,-1.570796327,-0.000000000,,center,cw
5.124998,4.255000,3.812652,-1.570796327,-0.000000000,,center,cw
5.134988,4.255000,3.802662,-1.570796327,-0.000000000,,center,cw
5.144978,4.255000,3.792671,-1.570796327,-0.000000000,,center,cw
5.154969,4.255000,3.782681,-1.570796327,-0.000000000,,center,cw
5.164959,4.255000,3.772691,-1.570796327,-0.000000000,,center,cw
5.174949,4.255000,3.762700,-1.570796327,-0.000000000,,center,cw
5.184940,4.255000,3.752710,-1.570796327,-0.000000000,,center,cw
5.194930,4.255000,3.742720,-1.570796327,-0.000000000,,center,cw
5.204920,4.255000,3.732729,-1.570796327,-0.000000000,,center,cw
5.214911,4.255000,3.722739,-1.570796327,-0.000000000,,center,cw
5.224901,4.255000,3.712749,-1.570796327,-0.000000000,,center,cw
5.234891,4.255000,3.702758,-1.570796327,-0.000000000,,center,cw
5.244882,4.255000,3.692768,-1.570796327,-0.000000000,,center,cw
5.254872,4.255000,3.682778,-1.570796327,-0.000000000,,center,cw
5.264862,4.255000,3.672787,-1.570796327,-0.000000000,,center,cw
5.274853,4.255000,3.662797,-1.570796327,-0.000000000,,center,cw
5.284843,4.255000,3.652807,-1.570796327,-0.000000000,,center,cw
5.294833,4.255000,3.642816,-1.570796327,-0.000000000,,center,cw
5.304824,4.254998,3.632826,-1.571572244,-0.184956236,5.406684,center,cw
5.314814,4.254978,3.622836,-1.574407636,-0.393088291,2.543958,center,cw
5.324804,4.254919,3.612845,-1.579322336,-0.601220347,1.663284,center,cw
5.334795,4.254800,3.602856,-1.586316344,-0.809352403,1.235556,center,cw
5.344785,4.254602,3.592868,-1.595389661,-1.017484459,0.982816,center,cw
5.354775,4.254302,3.582882,-1.606542287,-1.225616515,0.815916,center,cw
5.364766,4.253881,3.572900,-1.619774222,-1.433748572,0.697472,center,cw
5.374756,4.253317,3.562926,-1.635085465,-1.641880628,0.609058,center,cw
5.384746,4.252590,3.552962,-1.652476017,-1.850012684,0.540537,center,cw
5.394736,4.251680,3.543014,-1.671945877,-2.058144741,0.485874,center,cw
5.404726,4.250566,3.533086,-1.693495046,-2.266276797,0.441252,center,cw
5.414717,4.249228,3.523186,-1.717123524,-2.474408853,0.404137,center,cw
5.424707,4.247648,3.513321,-1.742076379,-2.500000000,0.400000,center,cw
5.434697,4.245823,3.503499,-1.767052225,-2.500000000,0.400000,center,cw
5.444687,4.243752,3.493726,-1.792028072,-2.500000000,0.400000,center,cw
5.454677,4.241439,3.484008,-1.817003919,-2.500000000,0.400000,center,cw
5.464667,4.238883,3.474350,-1.841979766,-2.500000000,0.400000,center,cw
5.474657,4.236087,3.464759,-1.866955613,-2.500000000,0.400000,center,cw
5.484647,4.233052,3.455241,-1.891931459,-2.500000000,0.400000,center,cw
5.494637,4.229781,3.445802,-1.916907306,-2.500000000,0.400000,center,cw
5.504627,4.226275,3.436447,-1.941883153,-2.500000000,0.400000,center,cw
5.514617,4.222536,3.427183,-1.966859000,-2.500000000,0.400000,center,cw
5.524607,4.218567,3.418015,-1.991834846,-2.500000000,0.400000,center,cw
5.534598,4.214371,3.408950,-2.016810693,-2.500000000,0.400000,center,cw
5.544588,4.209949,3.399991,-2.041786540,-2.500000000,0.400000,center,cw
5.554578,4.205305,3.391146,-2.066762387,-2.500000000,0.400000,center,cw
5.564568,4.200441,3.382420,-2.091738234,-2.500000000,0.400000,center,cw
5.574558,4.195362,3.373818,-2.116714080,-2.500000000,0.400000,center,cw
5.584548,4.190068,3.365345,-2.141689927,-2.500000000,0.400000,center,cw
5.594538,4.184565,3.357007,-2.166665774,-2.500000000,0.400000,center,cw
5.604528,4.178856,3.348810,-2.191641620,-2.500000000,0.400000,center,cw
5.614518,4.172943,3.340757,-2.216617467,-2.500000000,0.400000,center,cw
5.624508,4.166832,3.332855,-2.241593314,-2.500000000,0.400000,center,cw
5.634498,4.160525,3.325107,-2.266569161,-2.500000000,0.400000,center,cw
5.644488,4.154026,3.317520,-2.291545007,-2.500000000,0.400000,center,cw
5.654478,4.147340,3.310097,-2.316520854,-2.500000000,0.400000,center,cw
5.664469,4.140470,3.302844,-2.341496701,-2.500000000,0.400000,center,cw
5.674459,4.133422,3.295764,-2.366472547,-2.500000000,0.400000,center,cw
5.684449,4.126199,3.288863,-2.391448394,-2.500000000,0.400000,center,cw
5.694439,4.118806,3.282144,-2.416424241,-2.500000000,0.400000,center,cw
5.704429,4.111247,3.275612,-2.441400087,-2.500000000,0.400000,center,cw
5.714419,4.103528,3.269270,-2.466375934,-2.500000000,0.400000,center,cw
5.724409,4.095652,3.263124,-2.491351781,-2.500000000,0.400000,center,cw
5.734399,4.087626,3.257176,-2.516327627,-2.500000000,0.400000,center,cw
5.744389,4.079454,3.251430,-2.541303474,-2.500000000,0.400000,center,cw
5.754379,4.071140,3.245890,-2.566279321,-2.500000000,0.400000,center,cw
5.764369,4.062691,3.240560,-2.591255167,-2.500000000,0.400000,center,cw
5.774359,4.054111,3.235442,-2.616231014,-2.500000000,0.400000,center,cw
5.784349,4.045407,3.230540,-2.641206860,-2.500000000,0.400000,center,cw
5.794340,4.036582,3.225857,-2.666182707,-2.500000000,0.400000,center,cw
5.804330,4.027644,3.221396,-2.691158554,-2.500000000,0.400000,center,cw
5.814320,4.018596,3.217159,-2.716134400,-2.500000000,0.400000,center,cw
5.824310,4.009446,3.213150,-2.741110247,-2.500000000,0.400000,center,cw
5.834300,4.000199,3.209370,-2.766086093,-2.500000000,0.400000,center,cw
5.844290,3.990860,3.205823,-2.791061940,-2.500000000,0.400000,center,cw
5.854280,3.981435,3.202510,-2.816037787,-2.500000000,0.400000,center,cw
5.864270,3.971930,3.199433,-2.841013633,-2.500000000,0.400000,center,cw
5.874260,3.962352,3.196594,-2.865989480,-2.500000000,0.400000,center,cw
5.884250,3.952706,3.193996,-2.890965326,-2.500000000,0.400000,center,cw
5.894240,3.942998,3.191639,-2.915941173,-2.500000000,0.400000,center,cw
5.904230,3.933234,3.189526,-2.940917020,-2.500000000,0.400000,center,cw
5.914220,3.923420,3.187657,-2.965892866,-2.500000000,0.400000,center,cw
5.924211,3.913563,3.186034,-2.990868713,-2.497892645,0.400337,center,cw
5.934201,3.903668,3.184654,-3.014863719,-2.292693641,0.436168,center,cw
5.944191,3.893745,3.183502,-3.036780882,-2.084561586,0.479717,center,cw
5.954181,3.883799,3.182557,-3.056618737,-1.876429531,0.532927,center,cw
5.964171,3.873838,3.181799,-3.074377283,-1.668297476,0.599413,center,cw
5.974161,3.863865,3.181208,-3.090056521,-1.460165421,0.684854,center,cw
5.984152,3.853885,3.180763,-3.103656450,-1.252033366,0.798701,center,cw
5.994142,3.843900,3.180443,-3.115177070,-1.043901311,0.957945,center,cw
6.004132,3.833912,3.180228,-3.124618382,-0.835769255,1.196502,center,cw
6.014123,3.823922,3.180097,-3.131980385,-0.627637200,1.593277,center,cw
6.024113,3.813932,3.180029,-3.137263079,-0.419505145,2.383761,center,cw
6.034103,3.803942,3.180004,-3.140466465,-0.211373089,4.730971,center,cw
6.044094,3.793952,3.180000,-3.141590121,-0.005066580,197.371804,center,cw
6.054084,3.783961,3.180000,-3.141592654,-0.000000000,,center,cw
6.064074,3.773971,3.180000,-3.141592654,-0.000000000,,center,cw
6.074065,3.763981,3.180000,-3.141592654,-0.000000000,,center,cw
6.084055,3.753990,3.180000,-3.141592654,-0.000000000,,center,cw
6.094045,3.744000,3.180000,-3.141592654,-0.000000000,,center,cw
6.104036,3.734010,3.180000,-3.141592654,-0.000000000,,center,cw
6.114026,3.724019,3.180000,-3.141592654,-0.000000000,,center,cw
6.124016,3.714029,3.180000,-3.141592654,-0.000000000,,center,cw
6.134007,3.704039,3.180000,-3.141592654,-0.000000000,,center,cw
6.143997,3.694048,3.180000,-3.141592654,-0.000000000,,center,cw
6.153987,3.684058,3.180000,-3.141592654,-0.000000000,,center,cw
6.163978,3.674068,3.180000,-3.141592654,-0.000000000,,center,cw
6.173968,3.664077,3.180000,-3.141592654,-0.000000000,,center,cw
6.183958,3.654087,3.180000,-3.141592654,-0.000000000,,center,cw
6.193949,3.644097,3.180000,-3.141592654,-0.000000000,,center,cw
6.203939,3.634106,3.180000,-3.141592654,-0.000000000,,center,cw
6.213929,3.624116,3.180000,-3.141592654,-0.000000000,,center,cw
6.223920,3.614126,3.180000,-3.141592654,-0.000000000,,center,cw
6.233910,3.604135,3.180000,-3.141592654,-0.000000000,,center,cw
6.243900,3.594145,3.180000,-3.141592654,-0.000000000,,center,cw
6.253891,3.584155,3.180000,-3.141592654,-0.000000000,,center,cw
6.263881,3.574164,3.180000,-3.141592654,-0.000000000,,center,cw
6.273871,3.564174,3.180000,-3.141592654,-0.000000000,,center,cw
6.283862,3.554183,3.180000,-3.141592654,-0.000000000,,center,cw
6.293852,3.544193,3.180000,-3.141592654,-0.000000000,,center,cw
6.303842,3.534203,3.180000,-3.141592654,-0.000000000,,center,cw
6.313833,3.524212,3.180000,-3.141592654,-0.000000000,,center,cw
6.323823,3.514222,3.180000,-3.141592654,-0.000000000,,center,cw
6.333813,3.504232,3.180000,-3.141592654,-0.000000000,,center,cw
6.343804,3.494241,3.180000,-3.141592654,-0.000000000,,center,cw
6.353794,3.484251,3.180000,-3.141592654,-0.000000000,,center,cw
6.363784,3.474261,3.180000,-3.141592654,-0.000000000,,center,cw
6.373775,3.464270,3.180000,-3.141592654,-0.000000000,,center,cw
6.383765,3.454280,3.180000,-3.141592654,-0.000000000,,center,cw
6.393755,3.444290,3.180000,-3.141592654,-0.000000000,,center,cw
6.403746,3.434299,3.180000,-3.141592654,-0.000000000,,center,cw
6.413736,3.424309,3.180000,-3.141592654,-0.000000000,,center,cw
6.423726,3.414319,3.180000,-3.141592654,-0.000000000,,center,cw
6.433717,3.404328,3.180000,-3.141592654,-0.000000000,,center,cw
6.443707,3.394338,3.180000,-3.141592654,-0.000000000,,center,cw
6.453697,3.384348,3.180000,-3.141592654,-0.000000000,,center,cw
6.463688,3.374357,3.180000,-3.141592654,-0.000000000,,center,cw
6.473678,3.364367,3.180000,-3.141592654,-0.000000000,,center,cw
6.483668,3.354377,3.180000,-3.141592654,-0.000000000,,center,cw
6.493659,3.344386,3.180000,-3.141592654,-0.000000000,,center,cw
6.503649,3.334396,3.180000,-3.141592654,-0.000000000,,center,cw
6.513639,3.324406,3.180000,-3.141592654,-0.000000000,,center,cw
6.523630,3.314415,3.180000,-3.141592654,-0.000000000,,center,cw
6.533620,3.304425,3.180000,-3.141592654,-0.000000000,,center,cw
6.543611,3.294435,3.180000,-3.141592654,-0.000000000,,center,cw
6.553601,3.284444,3.180000,-3.141592654,-0.000000000,,center,cw
6.563591,3.274454,3.180000,-3.141592654,-0.000000000,,center,cw
6.573582,3.264464,3.180000,-3.141592654,-0.000000000,,center,cw
6.583572,3.254473,3.180000,-3.141592654,-0.000000000,,center,cw
6.593562,3.244483,3.180000,-3.141592654,-0.000000000,,center,cw
6.603553,3.234493,3.180000,-3.141592654,-0.000000000,,center,cw
6.613543,3.224502,3.180000,-3.141592654,-0.000000000,,center,cw
6.623533,3.214512,3.180000,-3.141592654,-0.000000000,,center,cw
6.633524,3.204522,3.180000,-3.141592654,-0.000000000,,center,cw
6.643514,3.194531,3.180000,-3.141592654,-0.000000000,,center,cw
6.653504,3.184541,3.180000,-3.141592654,-0.000000000,,center,cw
6.663495,3.174551,3.180000,-3.141592654,-0.000000000,,center,cw
6.673485,3.164560,3.180000,-3.141592654,-0.000000000,,center,cw
6.683475,3.154570,3.180000,-3.141592654,-0.000000000,,center,cw
6.693466,3.144580,3.180000,-3.141592654,-0.000000000,,center,cw
6.703456,3.134589,3.180000,-3.141592654,-0.000000000,,center,cw
6.713446,3.124599,3.180000,-3.141592654,-0.000000000,,center,cw
6.723437,3.114609,3.180000,-3.141592654,-0.000000000,,center,cw
6.733427,3.104618,3.180000,-3.141592654,-0.000000000,,center,cw
6.743417,3.094628,3.180000,-3.141592654,-0.000000000,,center,cw
6.753408,3.084638,3.180000,-3.141592654,-0.000000000,,center,cw
6.763398,3.074647,3.180000,-3.141592654,-0.000000000,,center,cw
6.773388,3.064657,3.180000,-3.141592654,-0.000000000,,center,cw
6.783379,3.054667,3.180000,-3.141592654,-0.000000000,,center,cw
6.793369,3.044676,3.180000,-3.141592654,-0.000000000,,center,cw
6.803359,3.034686,3.180000,-3.141592654,-0.000000000,,center,cw
6.813350,3.024696,3.180000,-3.141592654,-0.000000000,,center,cw
6.823340,3.014705,3.180000,-3.141592654,-0.000000000,,center,cw
6.833330,3.004715,3.180000,-3.141592654,-0.000000000,,center,cw
6.843321,2.994725,3.180000,-3.141592654,-0.000000000,,center,cw
6.853311,2.984734,3.180000,-3.141592654,-0.000000000,,center,cw
6.863301,2.974744,3.180000,-3.141592654,-0.000000000,,center,cw
6.873292,2.964754,3.180000,-3.141592654,-0.000000000,,center,cw
6.883282,2.954763,3.180000,-3.141592654,-0.000000000,,center,cw
6.893272,2.944773,3.180000,-3.141592654,-0.000000000,,center,cw
6.903263,2.934782,3.180000,-3.141592654,-0.000000000,,center,cw
6.913253,2.924792,3.180000,-3.141592654,-0.000000000,,center,cw
6.923243,2.914802,3.180000,-3.141592654,-0.000000000,,center,cw
6.933234,2.904811,3.180000,-3.141592654,-0.000000000,,center,cw
6.943224,2.894821,3.180000,-3.141592654,-0.000000000,,center,cw
6.953214,2.884831,3.180000,-3.141592654,-0.000000000,,center,cw
6.963205,2.874840,3.180000,-3.141592654,-0.000000000,,center,cw
6.973195,2.864850,3.180000,-3.141592654,-0.000000000,,center,cw
6.983185,2.854860,3.180000,-3.141592654,-0.000000000,,center,cw
6.993176,2.844869,3.180000,-3.141592654,-0.000000000,,center,cw
7.003166,2.834879,3.180000,-3.141592654,-0.000000000,,center,cw
7.013156,2.824889,3.180000,-3.141592654,-0.000000000,,center,cw
7.023147,2.814898,3.180000,-3.141592654,-0.000000000,,center,cw
7.033137,2.804908,3.180000,-3.141592654,-0.000000000,,center,cw
7.043127,2.794918,3.180000,-3.141592654,-0.000000000,,center,cw
7.053118,2.784927,3.180000,-3.141592654,-0.000000000,,center,cw
7.063108,2.774937,3.180000,-3.141592654,-0.000000000,,center,cw
7.073098,2.764947,3.180000,-3.141592654,-0.000000000,,center,cw
7.083089,2.754956,3.180000,-3.141592654,-0.000000000,,center,cw
7.093079,2.744966,3.180000,-3.141592654,-0.000000000,,center,cw
7.103069,2.734976,3.180000,-3.141592654,-0.000000000,,center,cw
7.113060,2.724985,3.180000,-3.141592654,-0.000000000,,center,cw
7.123050,2.714995,3.180000,-3.141592654,-0.000000000,,center,cw
7.133040,2.705005,3.180000,-3.141592654,-0.000000000,,center,cw
7.143031,2.695014,3.180000,-3.141592654,-0.000000000,,center,cw
7.153021,2.685024,3.180000,-3.141592654,-0.000000000,,center,cw
7.163012,2.675034,3.180000,-3.141592654,-0.000000000,,center,cw
7.173002,2.665043,3.180000,-3.141592654,-0.000000000,,center,cw
7.182992,2.655053,3.180000,-3.141592654,-0.000000000,,center,cw
7.192983,2.645063,3.180000,-3.141592654,-0.000000000,,center,cw
7.202973,2.635072,3.180000,-3.141592654,-0.000000000,,center,cw
7.212963,2.625082,3.180000,-3.141592654,-0.000000000,,center,cw
7.222954,2.615092,3.180000,-3.141592654,-0.000000000,,center,cw
7.232944,2.605101,3.180000,-3.141592654,-0.000000000,,center,cw
7.242934,2.595111,3.180000,-3.141592654,-0.000000000,,center,cw
7.252925,2.585121,3.180000,-3.141592654,-0.000000000,,center,cw
7.262915,2.575130,3.180000,-3.141592654,-0.000000000,,center,cw
7.272905,2.565140,3.180000,-3.141592654,-0.000000000,,center,cw
7.282896,2.555150,3.180000,-3.141592654,-0.000000000,,center,cw
7.292886,2.545159,3.180000,-3.141592654,-0.000000000,,center,cw
7.302876,2.535169,3.180000,-3.141592654,-0.000000000,,center,cw
7.312867,2.525179,3.180000,-3.141592654,-0.000000000,,center,cw
7.322857,2.515188,3.180000,-3.141592654,-0.000000000,,center,cw
7.332847,2.505198,3.180000,-3.141592654,-0.000000000,,center,cw
7.342838,2.495208,3.180000,-3.141592654,-0.000000000,,center,cw
7.352828,2.485217,3.180000,-3.141592654,-0.000000000,,center,cw
7.362818,2.475227,3.180000,-3.141592654,-0.000000000,,center,cw
7.372809,2.465237,3.180000,-3.141592654,-0.000000000,,center,cw
7.382799,2.455246,3.180000,-3.141592654,-0.000000000,,center,cw
7.392789,2.445256,3.180000,-3.141592654,-0.000000000,,center,cw
7.402780,2.435266,3.180000,-3.141592654,-0.000000000,,center,cw
7.412770,2.425275,3.180000,-3.141592654,-0.000000000,,center,cw
7.422760,2.415285,3.180000,-3.141592654,-0.000000000,,center,cw
7.432751,2.405295,3.180000,-3.141592654,-0.000000000,,center,cw
7.442741,2.395304,3.180000,-3.141592654,-0.000000000,,center,cw
7.452731,2.385314,3.180000,-3.141592654,-0.000000000,,center,cw
7.462722,2.375324,3.180000,-3.141592654,-0.000000000,,center,cw
7.472712,2.365333,3.180000,-3.141592654,-0.000000000,,center,cw
7.482702,2.355343,3.180000,-3.141592654,-0.000000000,,center,cw
7.492693,2.345353,3.180000,-3.141592654,-0.000000000,,center,cw
7.502683,2.335362,3.180000,-3.141592654,-0.000000000,,center,cw
7.512673,2.325372,3.180000,-3.141592654,-0.000000000,,center,cw
7.522664,2.315381,3.180000,-3.141592654,-0.000000000,,center,cw
7.532654,2.305391,3.180000,-3.141592654,-0.000000000,,center,cw
7.542644,2.295401,3.180000,-3.141592654,-0.000000000,,center,cw
7.552635,2.285410,3.180000,-3.141592654,-0.000000000,,center,cw
7.562625,2.275420,3.180000,-3.141592654,-0.000000000,,center,cw
7.572615,2.265430,3.180000,-3.141592654,-0.000000000,,center,cw
7.582606,2.255439,3.180000,-3.141592654,-0.000000000,,center,cw
7.592596,2.245449,3.180000,-3.141592654,-0.000000000,,center,cw
7.602586,2.235459,3.180000,-3.141592654,-0.000000000,,center,cw
7.612577,2.225468,3.180000,-3.141592654,-0.000000000,,center,cw
7.622567,2.215478,3.180000,-3.141592654,-0.000000000,,center,cw
7.632557,2.205488,3.180000,-3.141592654,-0.000000000,,center,cw
7.642548,2.195497,3.180000,-3.141592654,-0.000000000,,center,cw
7.652538,2.185507,3.180000,-3.141592654,-0.000000000,,center,cw
7.662528,2.175517,3.180000,-3.141592654,-0.000000000,,center,cw
7.672519,2.165526,3.180000,-3.141592654,-0.000000000,,center,cw
7.682509,2.155536,3.180000,-3.141592654,-0.000000000,,center,cw
7.692499,2.145546,3.180000,-3.141592654,-0.000000000,,center,cw
7.702490,2.135555,3.180000,-3.141592654,-0.000000000,,center,cw
7.712480,2.125565,3.180000,-3.141592654,-0.000000000,,center,cw
