s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
7.282298,0.877477,4.234520,-2.403936317,2.500000000,0.400000,outer,ccw
7.292288,0.870168,4.227709,-2.378960471,2.500000000,0.400000,outer,ccw
7.302278,0.863032,4.220718,-2.353984624,2.500000000,0.400000,outer,ccw
7.312268,0.856072,4.213551,-2.329008777,2.500000000,0.400000,outer,ccw
7.322259,0.849294,4.206212,-2.304032931,2.500000000,0.400000,outer,ccw
7.332248,0.842701,4.198707,-2.279057084,2.500000000,0.400000,outer,ccw
7.342238,0.836298,4.191039,-2.254081237,2.500000000,0.400000,outer,ccw
7.352229,0.830088,4.183213,-2.229105391,2.500000000,0.400000,outer,ccw
7.362219,0.824075,4.175235,-2.204129544,2.500000000,0.400000,outer,ccw
7.372209,0.818264,4.167109,-2.179153697,2.500000000,0.400000,outer,ccw
7.382199,0.812657,4.158841,-2.154177850,2.500000000,0.400000,outer,ccw
7.392189,0.807259,4.150435,-2.129202004,2.500000000,0.400000,outer,ccw
7.402179,0.802072,4.141897,-2.104226157,2.500000000,0.400000,outer,ccw
7.412169,0.797100,4.133232,-2.079250310,2.500000000,0.400000,outer,ccw
7.422159,0.792346,4.124446,-2.054274463,2.500000000,0.400000,outer,ccw
7.432150,0.787812,4.115543,-2.029298617,2.500000000,0.400000,outer,ccw
7.442139,0.783503,4.106531,-2.004322770,2.500000000,0.400000,outer,ccw
7.452129,0.779420,4.097413,-1.979346923,2.500000000,0.400000,outer,ccw
7.462120,0.775566,4.088196,-1.954371076,2.500000000,0.400000,outer,ccw
7.472110,0.771943,4.078886,-1.929395230,2.500000000,0.400000,outer,ccw
7.482099,0.768554,4.069489,-1.904419383,2.500000000,0.400000,outer,ccw
7.492090,0.765401,4.060009,-1.879443536,2.500000000,0.400000,outer,ccw
7.502080,0.762485,4.050454,-1.854467689,2.500000000,0.400000,outer,ccw
7.512070,0.759809,4.040829,-1.829491842,2.500000000,0.400000,outer,ccw
7.522060,0.757374,4.031140,-1.804515996,2.500000000,0.400000,outer,ccw
7.532050,0.755182,4.021394,-1.779540149,2.500000000,0.400000,outer,ccw
7.542040,0.753234,4.011595,-1.754564302,2.500000000,0.400000,outer,ccw
7.552030,0.751531,4.001751,-1.729588455,2.500000000,0.400000,outer,ccw
7.562020,0.750074,3.991868,-1.705049371,2.370342825,0.421880,outer,ccw
7.572011,0.748850,3.981953,-1.682460548,2.162210769,0.462490,outer,ccw
7.582001,0.747841,3.972014,-1.661951033,1.954078712,0.511750,outer,ccw
7.591991,0.747025,3.962057,-1.643520827,1.745946656,0.572755,outer,ccw
7.601981,0.746382,3.952088,-1.627169930,1.537814600,0.650273,outer,ccw
7.611971,0.745892,3.942110,-1.612898341,1.329682544,0.752059,outer,ccw
7.621961,0.745534,3.932126,-1.600706061,1.121550487,0.891623,outer,ccw
7.631951,0.745288,3.922139,-1.590593089,0.913418431,1.094789,outer,ccw
7.641942,0.745132,3.912149,-1.582559426,0.705286375,1.417864,outer,ccw
7.651933,0.745046,3.902159,-1.576605072,0.497154319,2.011448,outer,ccw
7.661923,0.745009,3.892169,-1.572730026,0.289022264,3.459941,outer,ccw
7.671913,0.745000,3.882179,-1.570934289,0.080890208,12.362436,outer,ccw
7.681903,0.745000,3.872189,-1.570796327,0.000000000,,outer,ccw
7.691894,0.745000,3.862198,-1.570796327,0.000000000,,outer,ccw
7.701884,0.745000,3.852208,-1.570796327,0.000000000,,outer,ccw
7.711874,0.745000,3.842218,-1.570796327,0.000000000,,outer,ccw
7.721865,0.745000,3.832227,-1.570796327,0.000000000,,outer,ccw
7.731855,0.745000,3.822237,-1.570796327,0.000000000,,outer,ccw
7.741845,0.745000,3.812247,-1.570796327,0.000000000,,outer,ccw
7.751836,0.745000,3.802256,-1.570796327,0.000000000,,outer,ccw
7.761826,0.745000,3.792266,-1.570796327,0.000000000,,outer,ccw
7.771816,0.745000,3.782276,-1.570796327,0.000000000,,outer,ccw
7.781807,0.745000,3.772285,-1.570796327,0.000000000,,outer,ccw
7.791797,0.745000,3.762295,-1.570796327,0.000000000,,outer,ccw
7.801788,0.745000,3.752304,-1.570796327,0.000000000,,outer,ccw
7.811778,0.745000,3.742314,-1.570796327,0.000000000,,outer,ccw
7.821768,0.745000,3.732324,-1.570796327,0.000000000,,outer,ccw
7.831759,0.745000,3.722333,-1.570796327,0.000000000,,outer,ccw
7.841749,0.745000,3.712343,-1.570796327,0.000000000,,outer,ccw
7.851739,0.745000,3.702353,-1.570796327,0.000000000,,outer,ccw
7.861730,0.745000,3.692362,-1.570796327,0.000000000,,outer,ccw
7.871720,0.745000,3.682372,-1.570796327,0.000000000,,outer,ccw
7.881710,0.745000,3.672382,-1.570796327,0.000000000,,outer,ccw
7.891701,0.745000,3.662391,-1.570796327,0.000000000,,outer,ccw
7.901691,0.745000,3.652401,-1.570796327,0.000000000,,outer,ccw
7.911681,0.745000,3.642411,-1.570794819,0.003016996,331.455527,outer,ccw
7.921672,0.745003,3.632420,-1.569946117,0.182990198,5.464774,outer,ccw
7.931662,0.745024,3.622430,-1.567026341,0.391122254,2.556745,outer,ccw
7.941652,0.745085,3.612440,-1.562027256,0.599254309,1.668741,outer,ccw
7.951643,0.745206,3.602450,-1.554948862,0.807386365,1.238564,outer,ccw
7.961633,0.745408,3.592462,-1.545791160,1.015518420,0.984719,outer,ccw
7.971624,0.745713,3.582476,-1.534554143,1.223650475,0.817227,outer,ccw
7.981614,0.746139,3.572495,-1.521237748,1.431782531,0.698430,outer,ccw
7.991604,0.746709,3.562521,-1.505842045,1.639914586,0.609788,outer,ccw
8.001594,0.747443,3.552558,-1.488367032,1.848046641,0.541112,outer,ccw
8.011584,0.748361,3.542610,-1.468812712,2.056178696,0.486339,outer,ccw
8.021574,0.749484,3.532683,-1.447179082,2.264310751,0.441635,outer,ccw
8.031564,0.750832,3.522785,-1.423466144,2.472442806,0.404458,outer,ccw
8.041554,0.752421,3.512922,-1.398502486,2.500000000,0.400000,outer,ccw
8.051544,0.754257,3.503102,-1.373526640,2.500000000,0.400000,outer,ccw
8.061534,0.756337,3.493331,-1.348550793,2.500000000,0.400000,outer,ccw
8.071524,0.758660,3.483615,-1.323574946,2.500000000,0.400000,outer,ccw
8.081514,0.761226,3.473960,-1.298599100,2.500000000,0.400000,outer,ccw
8.091504,0.764032,3.464372,-1.273623253,2.500000000,0.400000,outer,ccw
8.101494,0.767076,3.454857,-1.248647407,2.500000000,0.400000,outer,ccw
8.111485,0.770357,3.445421,-1.223671560,2.500000000,0.400000,outer,ccw
8.121475,0.773873,3.436070,-1.198695714,2.500000000,0.400000,outer,ccw
8.131465,0.777621,3.426809,-1.173719867,2.500000000,0.400000,outer,ccw
8.141456,0.781599,3.417645,-1.148744020,2.500000000,0.400000,outer,ccw
8.151445,0.785805,3.408584,-1.123768174,2.500000000,0.400000,outer,ccw
8.161435,0.790235,3.399630,-1.098792327,2.500000000,0.400000,outer,ccw
8.171425,0.794888,3.390790,-1.073816481,2.500000000,0.400000,outer,ccw
8.181416,0.799761,3.382068,-1.048840634,2.500000000,0.400000,outer,ccw
8.191406,0.804849,3.373471,-1.023864787,2.500000000,0.400000,outer,ccw
8.201396,0.810151,3.365004,-0.998888941,2.500000000,0.400000,outer,ccw
8.211385,0.815662,3.356672,-0.973913094,2.500000000,0.400000,outer,ccw
8.221376,0.821380,3.348480,-0.948937247,2.500000000,0.400000,outer,ccw
8.231366,0.827301,3.340433,-0.923961401,2.500000000,0.400000,outer,ccw
8.241356,0.833421,3.332537,-0.898985554,2.500000000,0.400000,outer,ccw
8.251346,0.839736,3.324796,-0.874009708,2.500000000,0.400000,outer,ccw
8.261336,0.846242,3.317215,-0.849033861,2.500000000,0.400000,outer,ccw
8.271327,0.852936,3.309799,-0.824058014,2.500000000,0.400000,outer,ccw
8.281316,0.859812,3.302553,-0.799082168,2.500000000,0.400000,outer,ccw
8.291307,0.866868,3.295480,-0.774106321,2.500000000,0.400000,outer,ccw
8.301297,0.874098,3.288586,-0.749130474,2.500000000,0.400000,outer,ccw
8.311286,0.881498,3.281875,-0.724154627,2.500000000,0.400000,outer,ccw
8.321276,0.889063,3.275351,-0.699178781,2.500000000,0.400000,outer,ccw
8.331267,0.896789,3.269017,-0.674202934,2.500000000,0.400000,outer,ccw
8.341257,0.904671,3.262878,-0.649227087,2.500000000,0.400000,outer,ccw
8.351246,0.912703,3.256939,-0.624251241,2.500000000,0.400000,outer,ccw
8.361237,0.920881,3.251201,-0.599275394,2.500000000,0.400000,outer,ccw
8.371227,0.929200,3.245670,-0.574299547,2.500000000,0.400000,outer,ccw
8.381217,0.937655,3.240348,-0.549323700,2.500000000,0.400000,outer,ccw
8.391206,0.946239,3.235239,-0.524347854,2.500000000,0.400000,outer,ccw
8.401197,0.954949,3.230346,-0.499372007,2.500000000,0.400000,outer,ccw
8.411187,0.963778,3.225671,-0.474396160,2.500000000,0.400000,outer,ccw
8.421177,0.972721,3.221219,-0.449420313,2.500000000,0.400000,outer,ccw
8.431167,0.981773,3.216992,-0.424444467,2.500000000,0.400000,outer,ccw
8.441157,0.990927,3.212992,-0.399468620,2.500000000,0.400000,outer,ccw
8.451148,1.000179,3.209222,-0.374492773,2.500000000,0.400000,outer,ccw
8.461137,1.009521,3.205684,-0.349516926,2.500000000,0.400000,outer,ccw
8.471127,1.018949,3.202380,-0.324541079,2.500000000,0.400000,outer,ccw
8.481118,1.028457,3.199313,-0.299565233,2.500000000,0.400000,outer,ccw
8.491108,1.038038,3.196484,-0.274589386,2.500000000,0.400000,outer,ccw
8.501098,1.047687,3.193896,-0.249613539,2.500000000,0.400000,outer,ccw
8.511088,1.057398,3.191549,-0.224637692,2.500000000,0.400000,outer,ccw
8.521078,1.067164,3.189445,-0.199661846,2.500000000,0.400000,outer,ccw
8.531068,1.076979,3.187586,-0.174685999,2.500000000,0.400000,outer,ccw
8.541058,1.086838,3.185973,-0.149710657,2.498990094,0.400162,outer,ccw
8.551048,1.096734,3.184603,-0.125798570,2.294659688,0.435794,outer,ccw
8.561038,1.106658,3.183460,-0.103965791,2.086527631,0.479265,outer,ccw
8.571029,1.116605,3.182523,-0.084212321,1.878395575,0.532369,outer,ccw
8.581019,1.126567,3.181772,-0.066538160,1.670263519,0.598708,outer,ccw
8.591009,1.136540,3.181187,-0.050943308,1.462131462,0.683933,outer,ccw
8.600999,1.146520,3.180748,-0.037427764,1.253999406,0.797449,outer,ccw
8.610990,1.156506,3.180433,-0.025991529,1.045867350,0.956144,outer,ccw
8.620980,1.166494,3.180222,-0.016634602,0.837735294,1.193694,outer,ccw
8.630970,1.176483,3.180093,-0.009356984,0.629603238,1.588302,outer,ccw
8.640960,1.186473,3.180028,-0.004158675,0.421471182,2.372641,outer,ccw
8.650951,1.196464,3.180003,-0.001039674,0.213339126,4.687373,outer,ccw
