s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
2.561200,2.040242,4.285000,-0.000000000,-0.000000000,,inner,cw
2.571190,2.050232,4.285000,-0.000000000,-0.000000000,,inner,cw
2.581180,2.060222,4.285000,-0.000000000,-0.000000000,,inner,cw
2.591171,2.070213,4.285000,-0.000000000,-0.000000000,,inner,cw
2.601161,2.080203,4.285000,-0.000000000,-0.000000000,,inner,cw
2.611151,2.090193,4.285000,-0.000000000,-0.000000000,,inner,cw
2.621142,2.100184,4.285000,-0.000000000,-0.000000000,,inner,cw
2.631132,2.110174,4.285000,-0.000000000,-0.000000000,,inner,cw
2.641122,2.120164,4.285000,-0.000000000,-0.000000000,,inner,cw
2.651113,2.130155,4.285000,-0.000000000,-0.000000000,,inner,cw
2.661103,2.140145,4.285000,-0.000000000,-0.000000000,,inner,cw
2.671093,2.150135,4.285000,-0.000000000,-0.000000000,,inner,cw
2.681084,2.160126,4.285000,-0.000000000,-0.000000000,,inner,cw
2.691074,2.170116,4.285000,-0.000000000,-0.000000000,,inner,cw
2.701064,2.180106,4.285000,-0.000000000,-0.000000000,,inner,cw
2.711055,2.190097,4.285000,-0.000000000,-0.000000000,,inner,cw
2.721045,2.200087,4.285000,-0.000000000,-0.000000000,,inner,cw
2.731035,2.210077,4.285000,-0.000000000,-0.000000000,,inner,cw
2.741026,2.220068,4.285000,-0.000000000,-0.000000000,,inner,cw
2.751016,2.230058,4.285000,-0.000000000,-0.000000000,,inner,cw
2.761006,2.240048,4.285000,-0.000000000,-0.000000000,,inner,cw
2.770997,2.250039,4.285000,-0.000000000,-0.000000000,,inner,cw
2.780987,2.260029,4.285000,-0.000000000,-0.000000000,,inner,cw
2.790977,2.270019,4.285000,-0.000000000,-0.000000000,,inner,cw
2.800968,2.280010,4.285000,-0.000000000,-0.000000000,,inner,cw
2.810958,2.290000,4.285000,-0.000000000,-0.000000000,,inner,cw
2.820948,2.299990,4.285000,-0.000000000,-0.000000000,,inner,cw
2.830939,2.309981,4.285000,-0.000000000,-0.000000000,,inner,cw
2.840929,2.319971,4.285000,-0.000000000,-0.000000000,,inner,cw
2.850919,2.329961,4.285000,-0.000000000,-0.000000000,,inner,cw
2.860910,2.339952,4.285000,-0.000000000,-0.000000000,,inner,cw
2.870900,2.349942,4.285000,-0.000000000,-0.000000000,,inner,cw
2.880891,2.359933,4.285000,-0.000000000,-0.000000000,,inner,cw
2.890881,2.369923,4.285000,-0.000000000,-0.000000000,,inner,cw
2.900871,2.379913,4.285000,-0.000000000,-0.000000000,,inner,cw
2.910862,2.389904,4.285000,-0.000000000,-0.000000000,,inner,cw
2.920852,2.399894,4.285000,-0.000000000,-0.000000000,,inner,cw
2.930842,2.409884,4.285000,-0.000000000,-0.000000000,,inner,cw
2.940833,2.419875,4.285000,-0.000000000,-0.000000000,,inner,cw
2.950823,2.429865,4.285000,-0.000000000,-0.000000000,,inner,cw
2.960813,2.439855,4.285000,-0.000000000,-0.000000000,,inner,cw
2.970804,2.449846,4.285000,-0.000000000,-0.000000000,,inner,cw
2.980794,2.459836,4.285000,-0.000000000,-0.000000000,,inner,cw
2.990784,2.469826,4.285000,-0.000000000,-0.000000000,,inner,cw
3.000775,2.479817,4.285000,-0.000000000,-0.000000000,,inner,cw
3.010765,2.489807,4.285000,-0.000000000,-0.000000000,,inner,cw
3.020755,2.499797,4.285000,-0.000000000,-0.000000000,,inner,cw
3.030746,2.509788,4.285000,0.000000000,-0.000000000,,inner,cw
3.040736,2.519778,4.285000,0.000000000,-0.000000000,,inner,cw
3.050726,2.529768,4.285000,0.000000000,-0.000000000,,inner,cw
3.060717,2.539759,4.285000,0.000000000,-0.000000000,,inner,cw
3.070707,2.549749,4.285000,0.000000000,-0.000000000,,inner,cw
3.080697,2.559739,4.285000,0.000000000,-0.000000000,,inner,cw
3.090688,2.569730,4.285000,0.000000000,-0.000000000,,inner,cw
3.100678,2.579720,4.285000,0.000000000,-0.000000000,,inner,cw
3.110668,2.589710,4.285000,0.000000000,-0.000000000,,inner,cw
3.120659,2.599701,4.285000,0.000000000,-0.000000000,,inner,cw
3.130649,2.609691,4.285000,0.000000000,-0.000000000,,inner,cw
3.140639,2.619681,4.285000,0.000000000,-0.000000000,,inner,cw
3.150630,2.629672,4.285000,0.000000000,-0.000000000,,inner,cw
3.160620,2.639662,4.285000,0.000000000,-0.000000000,,inner,cw
3.170610,2.649652,4.285000,0.000000000,-0.000000000,,inner,cw
3.180601,2.659643,4.285000,0.000000000,-0.000000000,,inner,cw
3.190591,2.669633,4.285000,0.000000000,-0.000000000,,inner,cw
3.200581,2.679623,4.285000,0.000000000,-0.000000000,,inner,cw
3.210572,2.689614,4.285000,0.000000000,-0.000000000,,inner,cw
3.220562,2.699604,4.285000,0.000000000,-0.000000000,,inner,cw
3.230552,2.709594,4.285000,0.000000000,-0.000000000,,inner,cw
3.240543,2.719585,4.285000,0.000000000,-0.000000000,,inner,cw
3.250533,2.729575,4.285000,0.000000000,-0.000000000,,inner,cw
3.260523,2.739565,4.285000,0.000000000,-0.000000000,,inner,cw
3.270514,2.749556,4.285000,0.000000000,-0.000000000,,inner,cw
3.280504,2.759546,4.285000,0.000000000,-0.000000000,,inner,cw
3.290494,2.769536,4.285000,0.000000000,-0.000000000,,inner,cw
3.300485,2.779527,4.285000,0.000000000,-0.000000000,,inner,cw
3.310475,2.789517,4.285000,0.000000000,-0.000000000,,inner,cw
3.320465,2.799507,4.285000,0.000000000,-0.000000000,,inner,cw
3.330456,2.809498,4.285000,0.000000000,-0.000000000,,inner,cw
3.340446,2.819488,4.285000,0.000000000,-0.000000000,,inner,cw
3.350436,2.829478,4.285000,0.000000000,-0.000000000,,inner,cw
3.360427,2.839469,4.285000,0.000000000,-0.000000000,,inner,cw
3.370417,2.849459,4.285000,0.000000000,-0.000000000,,inner,cw
3.380407,2.859449,4.285000,0.000000000,-0.000000000,,inner,cw
3.390398,2.869440,4.285000,0.000000000,-0.000000000,,inner,cw
3.400388,2.879430,4.285000,0.000000000,-0.000000000,,inner,cw
3.410378,2.889420,4.285000,0.000000000,-0.000000000,,inner,cw
3.420369,2.899411,4.285000,0.000000000,-0.000000000,,inner,cw
3.430359,2.909401,4.285000,0.000000000,-0.000000000,,inner,cw
3.440349,2.919391,4.285000,0.000000000,-0.000000000,,inner,cw
3.450340,2.929382,4.285000,0.000000000,-0.000000000,,inner,cw
3.460330,2.939372,4.285000,0.000000000,-0.000000000,,inner,cw
3.470320,2.949362,4.285000,0.000000000,-0.000000000,,inner,cw
3.480311,2.959353,4.285000,0.000000000,-0.000000000,,inner,cw
3.490301,2.969343,4.285000,0.000000000,-0.000000000,,inner,cw
3.500292,2.979334,4.285000,0.000000000,-0.000000000,,inner,cw
3.510282,2.989324,4.285000,0.000000000,-0.000000000,,inner,cw
3.520272,2.999314,4.285000,0.000000000,-0.000000000,,inner,cw
3.530263,3.009305,4.285000,0.000000000,-0.000000000,,inner,cw
3.540253,3.019295,4.285000,0.000000000,-0.000000000,,inner,cw
3.550243,3.029285,4.285000,0.000000000,-0.000000000,,inner,cw
3.560234,3.039276,4.285000,0.000000000,-0.000000000,,inner,cw
3.570224,3.049266,4.285000,0.000000000,-0.000000000,,inner,cw
3.580214,3.059256,4.285000,0.000000000,-0.000000000,,inner,cw
3.590205,3.069247,4.285000,0.000000000,-0.000000000,,inner,cw
3.600195,3.079237,4.285000,0.000000000,-0.000000000,,inner,cw
3.610185,3.089227,4.285000,0.000000000,-0.000000000,,inner,cw
3.620176,3.099218,4.285000,0.000000000,-0.000000000,,inner,cw
3.630166,3.109208,4.285000,0.000000000,-0.000000000,,inner,cw
3.640156,3.119198,4.285000,0.000000000,-0.000000000,,inner,cw
3.650147,3.129189,4.285000,0.000000000,-0.000000000,,inner,cw
3.660137,3.139179,4.285000,0.000000000,-0.000000000,,inner,cw
