s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
1.978087,3.184541,3.180000,0.000000000,0.000000000,,center,ccw
1.988077,3.194531,3.180000,0.000000000,0.000000000,,center,ccw
1.998068,3.204522,3.180000,0.000000000,0.000000000,,center,ccw
2.008058,3.214512,3.180000,0.000000000,0.000000000,,center,ccw
2.018048,3.224502,3.180000,0.000000000,0.000000000,,center,ccw
2.028039,3.234493,3.180000,0.000000000,0.000000000,,center,ccw
2.038029,3.244483,3.180000,0.000000000,0.000000000,,center,ccw
2.048019,3.254473,3.180000,0.000000000,0.000000000,,center,ccw
2.058010,3.264464,3.180000,0.000000000,0.000000000,,center,ccw
2.068000,3.274454,3.180000,0.000000000,0.000000000,,center,ccw
2.077990,3.284444,3.180000,0.000000000,0.000000000,,center,ccw
2.087981,3.294435,3.180000,0.000000000,0.000000000,,center,ccw
2.097971,3.304425,3.180000,0.000000000,0.000000000,,center,ccw
2.107961,3.314415,3.180000,0.000000000,0.000000000,,center,ccw
2.117952,3.324406,3.180000,0.000000000,0.000000000,,center,ccw
2.127942,3.334396,3.180000,0.000000000,0.000000000,,center,ccw
2.137932,3.344386,3.180000,0.000000000,0.000000000,,center,ccw
2.147923,3.354377,3.180000,0.000000000,0.000000000,,center,ccw
2.157913,3.364367,3.180000,0.000000000,0.000000000,,center,ccw
2.167903,3.374357,3.180000,0.000000000,0.000000000,,center,ccw
2.177894,3.384348,3.180000,0.000000000,0.000000000,,center,ccw
2.187884,3.394338,3.180000,0.000000000,0.000000000,,center,ccw
2.197875,3.404328,3.180000,0.000000000,0.000000000,,center,ccw
2.207865,3.414319,3.180000,0.000000000,0.000000000,,center,ccw
2.217855,3.424309,3.180000,0.000000000,0.000000000,,center,ccw
2.227846,3.434299,3.180000,0.000000000,0.000000000,,center,ccw
2.237836,3.444290,3.180000,0.000000000,0.000000000,,center,ccw
2.247826,3.454280,3.180000,0.000000000,0.000000000,,center,ccw
2.257817,3.464270,3.180000,0.000000000,0.000000000,,center,ccw
2.267807,3.474261,3.180000,0.000000000,0.000000000,,center,ccw
2.277797,3.484251,3.180000,0.000000000,0.000000000,,center,ccw
2.287788,3.494241,3.180000,0.000000000,0.000000000,,center,ccw
2.297778,3.504232,3.180000,0.000000000,0.000000000,,center,ccw
2.307768,3.514222,3.180000,0.000000000,0.000000000,,center,ccw
2.317759,3.524212,3.180000,0.000000000,0.000000000,,center,ccw
2.327749,3.534203,3.180000,0.000000000,0.000000000,,center,ccw
2.337739,3.544193,3.180000,0.000000000,0.000000000,,center,ccw
2.347730,3.554183,3.180000,0.000000000,0.000000000,,center,ccw
2.357720,3.564174,3.180000,0.000000000,0.000000000,,center,ccw
2.367710,3.574164,3.180000,0.000000000,0.000000000,,center,ccw
2.377701,3.584155,3.180000,0.000000000,0.000000000,,center,ccw
2.387691,3.594145,3.180000,0.000000000,0.000000000,,center,ccw
2.397681,3.604135,3.180000,0.000000000,0.000000000,,center,ccw
2.407672,3.614126,3.180000,0.000000000,0.000000000,,center,ccw
2.417662,3.624116,3.180000,0.000000000,0.000000000,,center,ccw
2.427652,3.634106,3.180000,0.000000000,0.000000000,,center,ccw
2.437643,3.644097,3.180000,0.000000000,0.000000000,,center,ccw
2.447633,3.654087,3.180000,0.000000000,0.000000000,,center,ccw
2.457623,3.664077,3.180000,0.000000000,0.000000000,,center,ccw
2.467614,3.674068,3.180000,0.000000000,0.000000000,,center,ccw
2.477604,3.684058,3.180000,0.000000000,0.000000000,,center,ccw
2.487594,3.694048,3.180000,0.000000000,0.000000000,,center,ccw
2.497585,3.704039,3.180000,0.000000000,0.000000000,,center,ccw
2.507575,3.714029,3.180000,0.000000000,0.000000000,,center,ccw
2.517565,3.724019,3.180000,0.000000000,0.000000000,,center,ccw
2.527556,3.734010,3.180000,0.000000000,0.000000000,,center,ccw
2.537546,3.744000,3.180000,0.000000000,0.000000000,,center,ccw
2.547536,3.753990,3.180000,0.000000000,0.000000000,,center,ccw
2.557527,3.763981,3.180000,0.000000000,0.000000000,,center,ccw
2.567517,3.773971,3.180000,0.000000000,0.000000000,,center,ccw
2.577507,3.783961,3.180000,0.000000000,0.000000000,,center,ccw
2.587498,3.793952,3.180000,0.000002533,0.005066580,197.371804,center,ccw
2.597488,3.803942,3.180004,0.001126189,0.211373089,4.730971,center,ccw
2.607478,3.813932,3.180029,0.004329575,0.419505145,2.383761,center,ccw
2.617469,3.823922,3.180097,0.009612269,0.627637200,1.593277,center,ccw
2.627459,3.833912,3.180228,0.016974272,0.835769255,1.196502,center,ccw
2.637449,3.843900,3.180443,0.026415584,1.043901311,0.957945,center,ccw
2.647440,3.853885,3.180763,0.037936204,1.252033366,0.798701,center,ccw
2.657430,3.863865,3.181208,0.051536133,1.460165421,0.684854,center,ccw
2.667420,3.873838,3.181799,0.067215371,1.668297476,0.599413,center,ccw
2.677410,3.883799,3.182557,0.084973917,1.876429531,0.532927,center,ccw
2.687400,3.893745,3.183502,0.104811772,2.084561586,0.479717,center,ccw
2.697391,3.903668,3.184654,0.126728935,2.292693641,0.436168,center,ccw
2.707381,3.913563,3.186034,0.150723941,2.497892645,0.400337,center,ccw
2.717371,3.923420,3.187657,0.175699787,2.500000000,0.400000,center,ccw
2.727361,3.933234,3.189526,0.200675634,2.500000000,0.400000,center,ccw
2.737351,3.942998,3.191639,0.225651481,2.500000000,0.400000,center,ccw
2.747341,3.952706,3.193996,0.250627327,2.500000000,0.400000,center,ccw
2.757331,3.962352,3.196594,0.275603174,2.500000000,0.400000,center,ccw
2.767321,3.971930,3.199433,0.300579020,2.500000000,0.400000,center,ccw
2.777311,3.981435,3.202510,0.325554867,2.500000000,0.400000,center,ccw
2.787301,3.990860,3.205823,0.350530714,2.500000000,0.400000,center,ccw
2.797291,4.000199,3.209370,0.375506560,2.500000000,0.400000,center,ccw
2.807282,4.009446,3.213150,0.400482407,2.500000000,0.400000,center,ccw
2.817272,4.018596,3.217159,0.425458253,2.500000000,0.400000,center,ccw
2.827262,4.027644,3.221396,0.450434100,2.500000000,0.400000,center,ccw
2.837252,4.036582,3.225857,0.475409946,2.500000000,0.400000,center,ccw
2.847242,4.045407,3.230540,0.500385793,2.500000000,0.400000,center,ccw
2.857232,4.054111,3.235442,0.525361640,2.500000000,0.400000,center,ccw
2.867222,4.062691,3.240560,0.550337486,2.500000000,0.400000,center,ccw
2.877212,4.071140,3.245890,0.575313333,2.500000000,0.400000,center,ccw
2.887202,4.079454,3.251430,0.600289180,2.500000000,0.400000,center,ccw
2.897192,4.087626,3.257176,0.625265026,2.500000000,0.400000,center,ccw
2.907182,4.095652,3.263124,0.650240873,2.500000000,0.400000,center,ccw
2.917172,4.103528,3.269270,0.675216720,2.500000000,0.400000,center,ccw
2.927162,4.111247,3.275612,0.700192566,2.500000000,0.400000,center,ccw
2.937153,4.118806,3.282144,0.725168413,2.500000000,0.400000,center,ccw
2.947143,4.126199,3.288863,0.750144259,2.500000000,0.400000,center,ccw
2.957133,4.133422,3.295764,0.775120106,2.500000000,0.400000,center,ccw
2.967123,4.140470,3.302844,0.800095953,2.500000000,0.400000,center,ccw
2.977113,4.147340,3.310097,0.825071800,2.500000000,0.400000,center,ccw
2.987103,4.154026,3.317520,0.850047646,2.500000000,0.400000,center,ccw
2.997093,4.160525,3.325107,0.875023493,2.500000000,0.400000,center,ccw
3.007083,4.166832,3.332855,0.899999340,2.500000000,0.400000,center,ccw
3.017073,4.172943,3.340757,0.924975186,2.500000000,0.400000,center,ccw
3.027063,4.178856,3.348810,0.949951033,2.500000000,0.400000,center,ccw
3.037053,4.184565,3.357007,0.974926880,2.500000000,0.400000,center,ccw
3.047043,4.190068,3.365345,0.999902727,2.500000000,0.400000,center,ccw
3.057033,4.195362,3.373818,1.024878573,2.500000000,0.400000,center,ccw
3.067024,4.200441,3.382420,1.049854420,2.500000000,0.400000,center,ccw
3.077014,4.205305,3.391146,1.074830267,2.500000000,0.400000,center,ccw
3.087004,4.209949,3.399991,1.099806114,2.500000000,0.400000,center,ccw
3.096994,4.214371,3.408950,1.124781960,2.500000000,0.400000,center,ccw
3.106984,4.218567,3.418015,1.149757807,2.500000000,0.400000,center,ccw
3.116974,4.222536,3.427183,1.174733654,2.500000000,0.400000,center,ccw
3.126964,4.226275,3.436447,1.199709501,2.500000000,0.400000,center,ccw
3.136954,4.229781,3.445802,1.224685347,2.500000000,0.400000,center,ccw
3.146944,4.233052,3.455241,1.249661194,2.500000000,0.400000,center,ccw
3.156934,4.236087,3.464759,1.274637041,2.500000000,0.400000,center,ccw
3.166924,4.238883,3.474350,1.299612888,2.500000000,0.400000,center,ccw
3.176914,4.241439,3.484008,1.324588735,2.500000000,0.400000,center,ccw
3.186904,4.243752,3.493726,1.349564581,2.500000000,0.400000,center,ccw
3.196895,4.245823,3.503499,1.374540428,2.500000000,0.400000,center,ccw
3.206885,4.247648,3.513321,1.399516275,2.500000000,0.400000,center,ccw
3.216875,4.249228,3.523186,1.424469130,2.474408853,0.404137,center,ccw
3.226865,4.250566,3.533086,1.448097607,2.266276797,0.441252,center,ccw
3.236855,4.251680,3.543014,1.469646777,2.058144741,0.485874,center,ccw
3.246845,4.252590,3.552962,1.489116637,1.850012684,0.540537,center,ccw
3.256835,4.253317,3.562926,1.506507189,1.641880628,0.609058,center,ccw
3.266826,4.253881,3.572900,1.521818432,1.433748572,0.697472,center,ccw
3.276816,4.254302,3.582882,1.535050366,1.225616515,0.815916,center,ccw
3.286806,4.254602,3.592868,1.546202992,1.017484459,0.982816,center,ccw
3.296796,4.254800,3.602856,1.555276309,0.809352403,1.235556,center,ccw
3.306787,4.254919,3.612845,1.562270318,0.601220347,1.663284,center,ccw
3.316777,4.254978,3.622836,1.567185018,0.393088291,2.543958,center,ccw
3.326767,4.254998,3.632826,1.570020409,0.184956236,5.406684,center,ccw
3.336758,4.255000,3.642816,1.570796327,0.000000000,,center,ccw
3.346748,4.255000,3.652807,1.570796327,0.000000000,,center,ccw
3.356738,4.255000,3.662797,1.570796327,0.000000000,,center,ccw
3.366729,4.255000,3.672787,1.570796327,0.000000000,,center,ccw
3.376719,4.255000,3.682778,1.570796327,0.000000000,,center,ccw
3.386709,4.255000,3.692768,1.570796327,0.000000000,,center,ccw
3.396700,4.255000,3.702758,1.570796327,0.000000000,,center,ccw
3.406690,4.255000,3.712749,1.570796327,0.000000000,,center,ccw
3.416680,4.255000,3.722739,1.570796327,0.000000000,,center,ccw
3.426671,4.255000,3.732729,1.570796327,0.000000000,,center,ccw
3.436661,4.255000,3.742720,1.570796327,0.000000000,,center,ccw
3.446652,4.255000,3.752710,1.570796327,0.000000000,,center,ccw
3.456642,4.255000,3.762700,1.570796327,0.000000000,,center,ccw
3.466632,4.255000,3.772691,1.570796327,0.000000000,,center,ccw
3.476623,4.255000,3.782681,1.570796327,0.000000000,,center,ccw
3.486613,4.255000,3.792671,1.570796327,0.000000000,,center,ccw
3.496603,4.255000,3.802662,1.570796327,0.000000000,,center,ccw
3.506594,4.255000,3.812652,1.570796327,0.000000000,,center,ccw
3.516584,4.255000,3.822642,1.570796327,0.000000000,,center,ccw
3.526574,4.255000,3.832633,1.570796327,0.000000000,,center,ccw
3.536565,4.255000,3.842623,1.570796327,0.000000000,,center,ccw
3.546555,4.255000,3.852613,1.570796327,0.000000000,,center,ccw
3.556545,4.255000,3.862604,1.570796327,0.000000000,,center,ccw
3.566536,4.255000,3.872594,1.570796327,0.000000000,,center,ccw
3.576526,4.255000,3.882584,1.570966389,0.078924171,12.670390,center,ccw
3.586516,4.254990,3.892575,1.572846511,0.287056226,3.483638,center,ccw
3.596507,4.254952,3.902565,1.576805942,0.495188282,2.019434,center,ccw
3.606497,4.254863,3.912555,1.582844681,0.703320337,1.421827,center,ccw
3.616487,4.254704,3.922544,1.590962729,0.911452392,1.097150,center,ccw
3.626478,4.254454,3.932531,1.601160086,1.119584448,0.893189,center,ccw
