s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
6.812702,1.320937,4.337242,3.074600015,0.929341730,1.076030,inner,ccw
6.822711,1.310947,4.337865,3.083826218,0.912245453,1.096196,inner,ccw
6.832715,1.300957,4.338398,3.092818388,0.883421904,1.131962,inner,ccw
6.842716,1.290966,4.338842,3.101458058,0.842246121,1.187301,inner,ccw
6.852713,1.280976,4.339202,3.109618137,0.788131641,1.268824,inner,ccw
6.862707,1.270986,4.339483,3.117168269,0.720502782,1.387920,inner,ccw
6.872700,1.260995,4.339692,3.123972104,0.638795433,1.565446,inner,ccw
6.882691,1.251005,4.339838,3.129885614,0.542480220,1.843385,inner,ccw
6.892681,1.241015,4.339930,3.134761236,0.431004866,2.320159,inner,ccw
6.902673,1.231024,4.339979,3.138445336,0.303803287,3.291604,inner,ccw
6.912663,1.221034,4.339997,3.140777499,0.160333783,6.236989,inner,ccw
6.922653,1.211044,4.340000,3.141592654,0.000000000,,inner,ccw
6.932644,1.201053,4.339999,-3.141288417,0.107307061,9.319051,inner,ccw
6.942634,1.191063,4.339987,-3.139124686,0.315439117,3.170184,inner,ccw
6.952624,1.181073,4.339943,-3.134881645,0.523571172,1.909960,inner,ccw
6.962614,1.171083,4.339846,-3.128559297,0.731703228,1.366674,inner,ccw
6.972605,1.161094,4.339676,-3.120157639,0.939835283,1.064016,inner,ccw
6.982595,1.151107,4.339411,-3.109676673,1.147967338,0.871105,inner,ccw
6.992585,1.141124,4.339031,-3.097116399,1.356099394,0.737409,inner,ccw
7.002576,1.131147,4.338516,-3.082476815,1.564231449,0.639292,inner,ccw
7.012565,1.121180,4.337844,-3.065757923,1.772363504,0.564218,inner,ccw
7.022556,1.111225,4.336995,-3.046959723,1.980495559,0.504924,inner,ccw
7.032546,1.101290,4.335949,-3.026082214,2.188627614,0.456907,inner,ccw
7.042536,1.091380,4.334686,-3.003125396,2.396759669,0.417230,inner,ccw
7.052526,1.081504,4.333185,-2.978380789,2.500000000,0.400000,inner,ccw
7.062517,1.071667,4.331439,-2.953404943,2.500000000,0.400000,inner,ccw
